michigan-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
louisiana-monroe,0.960482985729967,80.0,65.25599999999999,63.0,65.592
houston,0.5785210897233618,75.0,75.408,44.0,76.056
notre-dame,0.9519923840609275,63.0,60.504000000000005,56.0,58.824000000000005
savannah-state,0.9705381833652416,67.0,77.64,73.0,75.216
delaware-state,0.9307737056428157,60.0,71.712,64.0,68.75999999999999
norfolk-state,1.0128913443830572,80.0,66.26400000000001,66.0,65.16
south-carolina-state,1.020653218059558,70.0,67.272,68.0,66.62400000000001
north-carolina-central,0.9249624234015494,60.0,72.024,64.0,69.192
north-carolina-at,0.9838155415142447,80.0,71.88,71.0,72.16799999999999
florida-am,0.9751476652178758,72.0,73.392,70.0,71.784
bethune-cookman,1.1628476302389346,91.0,74.928,95.0,81.696
morgan-state,0.9739566655993169,71.0,76.272,73.0,74.952
savannah-state,0.8914193696802392,71.0,71.06400000000001,62.0,69.552
south-carolina-state,1.1920980926430518,85.0,70.056,84.0,70.464
maryland-eastern-shore,0.8778302457924688,55.0,63.52799999999999,58.0,66.072
howard,1.0206935123042506,74.0,73.032,73.0,71.52
delaware-state,0.8417508417508417,70.0,74.39999999999999,60.0,71.28
norfolk-state,0.5636644120090186,72.0,70.65599999999999,38.0,67.416
morgan-state,1.1687507040666893,69.0,71.37599999999999,83.0,71.01599999999999
morgan-state,1.080345710627401,71.0,72.48,81.0,74.97599999999998
north-carolina-at,1.0267207319609066,82.0,76.824,79.0,76.944

wisconsin,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
coppin-state,1.3146498391487258,63.0,70.65599999999999,85.0,64.65599999999999
xavier,1.2696214219759927,68.0,65.856,77.0,60.647999999999996
houston-baptist,1.353637901861252,59.0,70.752,96.0,70.92
stanford,0.9494058556903099,46.0,68.184,62.0,65.304
oklahoma,1.26508369015181,58.0,60.696,78.0,61.65599999999999
virginia,0.8492098656033084,53.0,56.352000000000004,46.0,54.16799999999999
north-carolina-state,1.184052757793765,75.0,68.928,79.0,66.72
iowa,1.1086474501108647,66.0,64.34400000000001,72.0,64.944
rutgers,1.1749080506742953,64.0,62.25599999999999,69.0,58.727999999999994
marquette,0.9716120310915851,74.0,74.06400000000001,69.0,71.01599999999999
savannah-state,1.5105288346494377,60.0,68.112,101.0,66.864
grambling,1.2263489838822705,53.0,65.39999999999999,84.0,68.496
western-kentucky,1.0811425970183226,83.0,70.65599999999999,76.0,70.29599999999999
minnesota,0.8453635063077123,59.0,61.512,52.0,61.512
penn-state,1.1857047428189713,52.0,63.52799999999999,71.0,59.879999999999995
purdue,1.1257458065968704,84.0,70.32,80.0,71.06400000000001
maryland,1.0105092966855296,64.0,60.263999999999996,60.0,59.376
michigan,0.9909575126966431,54.0,64.53599999999999,64.0,64.584
illinois,1.1367942402425162,60.0,65.712,72.0,63.33599999999999
northwestern,0.9894038044172092,46.0,62.208,62.0,62.664
nebraska,1.072367510723675,51.0,60.0,62.0,57.816
maryland,1.1994159365874009,61.0,60.288,69.0,57.528
minnesota,0.9633911368015415,51.0,57.767999999999994,56.0,58.12799999999999
michigan,0.9035307200444815,61.0,57.864,52.0,57.552
michigan-state,0.9214142928535732,67.0,64.53599999999999,59.0,64.032
illinois,1.0428888019814888,58.0,64.53599999999999,64.0,61.367999999999995
northwestern,1.0792042042042043,64.0,63.024,69.0,63.93599999999999
indiana,0.9640781827786582,75.0,75.672,73.0,75.72
penn-state,0.9998688696564386,57.0,62.42400000000001,61.0,61.007999999999996
iowa,1.0132186058111985,45.0,67.056,65.0,64.152
ohio-state,1.0488505747126438,67.0,70.2,73.0,69.6
nebraska,1.0792778649921506,62.0,65.088,66.0,61.152
michigan-state,0.8391309654583181,67.0,65.39999999999999,55.0,65.544

cornell,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
binghamton,1.103922776750873,75.0,79.752,86.0,77.904
colgate,0.8015524805939926,73.0,70.29599999999999,57.0,71.112
delaware,0.873253493013972,73.0,62.568,56.0,64.128
njit,1.3867389060887514,73.0,60.504000000000005,86.0,62.01599999999999
connecticut,1.0089441535776613,91.0,75.768,74.0,73.34400000000001
lafayette,0.8752917639213073,58.0,69.336,63.0,71.97599999999998
syracuse,1.0753949632410449,63.0,54.696,55.0,51.144
niagara,1.1339953414245436,77.0,66.216,74.0,65.25599999999999
longwood,0.9333333333333333,64.0,74.03999999999999,70.0,75.0
toledo,1.0613779718583212,86.0,63.69599999999999,70.0,65.952
southern-methodist,0.8302005012531328,81.0,63.839999999999996,53.0,63.839999999999996
navy,0.9501557632398754,50.0,66.504,61.0,64.2
wake-forest,0.8952682869555009,83.0,65.712,61.0,68.136
towson,1.2793050101154348,74.0,72.216,86.0,67.224
columbia,0.9659969088098918,59.0,66.45599999999999,60.0,62.112
columbia,1.0295328862219084,73.0,63.57599999999999,70.0,67.992
pennsylvania,1.0670081092616306,71.0,76.512,80.0,74.97599999999998
princeton,0.880993645291739,70.0,69.45599999999999,61.0,69.24
dartmouth,1.2422174329501918,80.0,68.32799999999999,83.0,66.81599999999999
harvard,0.9710144927536232,61.0,64.488,67.0,69.0
brown,0.9300595238095238,66.0,72.52799999999999,70.0,75.264
yale,1.2972363226170331,98.0,70.512,92.0,70.92
princeton,0.9008183705875169,68.0,62.064,59.0,65.496
pennsylvania,0.8231265639404715,68.0,62.112,50.0,60.744
yale,0.9051916221033869,88.0,71.208,65.0,71.80799999999999
brown,0.7424877707896577,75.0,67.272,51.0,68.68799999999999
harvard,1.0434782608695652,59.0,71.16,72.0,69.0
dartmouth,1.053236307927997,51.0,65.39999999999999,66.0,62.664

binghamton,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
cornell,0.9404152873909118,86.0,77.904,75.0,79.752
njit,0.8549316054715623,74.0,67.128,57.0,66.672
northwestern,0.7333767926988265,82.0,71.01599999999999,54.0,73.632
colgate,0.980731510326526,76.0,64.34400000000001,68.0,69.336
sacred-heart,1.1524822695035462,73.0,69.696,78.0,67.67999999999999
army,0.8995116936520176,67.0,63.672,56.0,62.25599999999999
morgan-state,1.031803835882496,74.0,68.544,68.0,65.904
loyola-md,1.0444787247718217,83.0,62.568,65.0,62.232
youngstown-state,0.8179959100204499,58.0,56.80799999999999,48.0,58.68
notre-dame,0.8107482047718323,69.0,67.67999999999999,56.0,69.072
long-island-university,0.9060867711331416,67.0,73.17599999999999,68.0,75.04799999999999
michigan,0.8440462277626283,74.0,61.29599999999999,52.0,61.608
columbia,0.9980988593155894,65.0,61.056,63.0,63.12
new-hampshire,1.1345698500394632,58.0,61.296,69.0,60.816
stony-brook,0.7173153692614771,59.0,64.848,46.0,64.128
maryland-baltimore-county,0.8245826602046311,68.0,56.352000000000004,49.0,59.424
vermont,0.7802746566791511,78.0,62.879999999999995,50.0,64.08
massachusetts-lowell,1.1594458142538453,85.0,72.024,79.0,68.136
maine,1.252408477842004,66.0,64.584,78.0,62.28
hartford,0.931098696461825,86.0,62.25599999999999,60.0,64.44
albany-ny,0.7776533532412593,64.0,62.664,50.0,64.29599999999999
stony-brook,0.8404558404558404,85.0,72.312,59.0,70.2
new-hampshire,1.1102403343782654,61.0,58.824,68.0,61.248
maryland-baltimore-county,0.8771929824561403,64.0,56.903999999999996,50.0,57.0
massachusetts-lowell,1.1854583772391993,66.0,68.32799999999999,81.0,68.32799999999999
vermont,1.0905691732447031,69.0,62.687999999999995,63.0,57.767999999999994
hartford,1.182474483445357,96.0,64.392,76.0,64.272
maine,1.327575175943698,60.0,64.44,83.0,62.519999999999996
albany-ny,0.9628154050464808,73.0,59.184000000000005,58.0,60.239999999999995
stony-brook,1.1447692849594928,72.0,69.0,78.0,68.136
vermont,0.9585024808299504,84.0,56.496,51.0,53.208

delaware,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
maryland,0.953112552634574,73.0,70.32,67.0,70.29599999999999
saint-peters,1.0301109350237718,75.0,78.336,78.0,75.72
cornell,1.1667305971103439,56.0,64.128,73.0,62.568
north-carolina-greensboro,1.0023439427584506,84.0,66.16799999999999,65.0,64.848
louisiana-tech,1.3026260942059191,71.0,53.976,75.0,57.576
maryland-eastern-shore,1.2099522835719154,62.0,60.144,71.0,58.68
columbia,1.1758027894907557,86.0,71.25599999999999,87.0,73.992
navy,1.0898725687458082,80.0,60.407999999999994,65.0,59.64
saint-francis-pa,1.4086310667178896,83.0,60.09599999999999,88.0,62.472
stony-brook,1.1288180610889775,74.0,65.088,68.0,60.239999999999995
delaware-state,1.0490543735224587,73.0,67.872,71.0,67.67999999999999
hofstra,0.6828167676047976,91.0,65.304,46.0,67.368
northeastern,1.1194844910441242,80.0,73.8,82.0,73.24799999999999
william-mary,0.9277031349968011,56.0,61.512,58.0,62.519999999999996
elon,1.2671142706687732,65.0,59.879999999999995,77.0,60.767999999999994
north-carolina-wilmington,1.3633945198191009,69.0,60.45599999999999,82.0,60.144
college-of-charleston,0.874653154783448,71.0,62.928,58.0,66.312
james-madison,1.3271863649063986,69.0,56.80799999999999,76.0,57.263999999999996
towson,1.1029411764705883,64.0,55.032000000000004,63.0,57.12
drexel,1.0961116880119997,75.0,68.832,76.0,69.336
elon,0.9143155694879833,57.0,59.327999999999996,56.0,61.248
william-mary,0.9064226519337016,84.0,71.37599999999999,63.0,69.504
college-of-charleston,1.238604835513278,83.0,63.288,75.0,60.552
north-carolina-wilmington,1.1287409700722395,66.0,63.072,70.0,62.01599999999999
towson,0.9815765629719119,71.0,76.872,78.0,79.464
james-madison,0.9866718426501034,68.0,59.184,61.0,61.824000000000005
drexel,1.03476821192053,68.0,59.903999999999996,60.0,57.983999999999995
northeastern,1.0770059235325795,75.0,58.68,64.0,59.424
hofstra,1.1446886446886446,92.0,60.96,70.0,61.152
william-mary,1.3716757035889493,79.0,59.952,85.0,61.967999999999996
hofstra,1.0665283062377493,78.0,69.504,74.0,69.384

maryland,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
delaware,1.0381114903299204,67.0,70.29599999999999,73.0,70.32
navy,1.115688293855132,57.0,67.67999999999999,78.0,69.912
north-carolina-at,1.1765381083562902,59.0,67.464,82.0,69.696
hofstra,1.2405408758218583,69.0,61.919999999999995,80.0,64.488
mount-st-marys,1.2928611579539067,77.0,73.392,92.0,71.16
marshall,1.27301214257736,67.0,84.144,104.0,81.696
virginia,1.1814430244941427,76.0,56.76,71.0,60.096
penn-state,1.0436432637571158,59.0,63.215999999999994,66.0,63.239999999999995
purdue,0.937734433608402,62.0,63.93599999999999,60.0,63.984
loyola-il,0.9342301943198804,41.0,62.664,55.0,58.872
loyola-md,1.305120515383761,71.0,69.88799999999999,94.0,72.024
seton-hall,1.0933806146572105,78.0,65.25599999999999,74.0,67.67999999999999
radford,1.2149532710280373,64.0,63.16799999999999,78.0,64.2
nebraska,1.1394432126139442,72.0,63.288,74.0,64.944
rutgers,1.0766219239373602,63.0,70.152,77.0,71.52
minnesota,1.317650083558298,67.0,67.128,82.0,62.232
indiana,1.2045959970348408,75.0,62.01599999999999,78.0,64.752
wisconsin,1.0619938935351123,60.0,59.376,64.0,60.263999999999996
ohio-state,1.2093653250773995,61.0,62.112,75.0,62.01599999999999
michigan-state,0.9047243058297144,69.0,60.69599999999999,55.0,60.792
illinois,0.9774743230625584,78.0,69.552,67.0,68.544
northwestern,1.1115345528455285,52.0,64.44,70.0,62.97599999999999
wisconsin,1.0118099787685775,69.0,57.528,61.0,60.288
nebraska,0.9682416731216112,45.0,60.815999999999995,60.0,61.967999999999996
purdue,1.1196417146513116,56.0,64.944,70.0,62.519999999999996
michigan,0.8359053497942387,65.0,60.239999999999995,52.0,62.208
iowa,1.0792778649921506,65.0,65.664,66.0,61.152
ohio-state,1.1560693641618498,62.0,61.752,72.0,62.28
penn-state,0.9192284508740205,78.0,66.216,61.0,66.36
michigan,1.0631001371742113,69.0,55.8,62.0,58.32
minnesota,1.093987823439878,60.0,66.36,69.0,63.072
nebraska,0.9494458971485495,69.0,60.504000000000005,61.0,64.24799999999999

delaware-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
east-carolina,0.7522028798624544,81.0,72.792,56.0,74.448
grand-canyon,0.6232760449819648,89.0,75.81599999999999,47.0,75.408
loyola-md,0.8193255100962047,91.0,74.208,62.0,75.672
longwood,1.0683760683760686,89.0,66.576,73.0,68.32799999999999
washington-state,0.7141287629092509,80.0,71.424,52.0,72.81599999999999
pennsylvania,0.64,76.0,71.928,48.0,75.0
st-bonaventure,0.8322418685876447,90.0,71.664,61.0,73.29599999999999
jacksonville-state,0.7487520798668886,81.0,75.408,54.0,72.11999999999999
delaware,1.0755539839698256,71.0,67.67999999999999,73.0,67.872
weber-state,0.9144402035623411,83.0,71.832,69.0,75.45599999999999
ball-state,0.7534898477157361,116.0,77.664,57.0,75.648
norfolk-state,0.9545454545454546,77.0,65.664,63.0,66.0
coppin-state,0.8366800535475234,64.0,68.75999999999999,60.0,71.712
north-carolina-at,1.022674146797569,93.0,67.92,70.0,68.448
north-carolina-central,1.0533285181172507,71.0,62.42400000000001,70.0,66.45599999999999
bethune-cookman,0.6687411289442078,69.0,67.368,49.0,73.272
florida-am,0.7398312555093818,60.0,65.75999999999999,47.0,63.52799999999999
howard,1.0139208593664364,80.0,70.56,74.0,72.98400000000001
savannah-state,1.0565010999189535,76.0,65.52,73.0,69.09599999999999
south-carolina-state,1.1313679855184897,68.0,62.327999999999996,70.0,61.872
north-carolina-at,0.7115489874110564,82.0,69.6,52.0,73.08
north-carolina-central,0.7549361207897793,87.0,66.72,52.0,68.88
maryland-eastern-shore,0.8472524812394094,62.0,65.544,56.0,66.09599999999999
coppin-state,0.9408602150537635,60.0,71.28,70.0,74.39999999999999
morgan-state,0.809874888293119,76.0,70.96799999999999,58.0,71.61599999999999
norfolk-state,0.8258258258258258,74.0,77.80799999999999,66.0,79.92
maryland-eastern-shore,0.965134515623115,70.0,65.664,64.0,66.312
savannah-state,0.9427448480985766,67.0,70.96799999999999,71.0,75.312
north-carolina-central,0.883227965786538,75.0,62.568,57.0,64.53599999999999

east-carolina,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
delaware-state,1.1127596439169138,56.0,74.448,81.0,72.792
james-madison,0.921942224953903,73.0,79.272,72.0,78.09599999999999
lamar,1.0789149198520347,78.0,82.08,84.0,77.856
georgia-tech,0.7302823758519961,79.0,73.8,54.0,73.944
texas-pan-american,0.9805593451568896,64.0,78.45599999999999,69.0,70.368
prairie-view,0.984048062979076,64.0,74.352,76.0,77.232
high-point,0.9080748812517464,55.0,57.528,52.0,57.263999999999996
north-carolina-wilmington,1.0948161727263468,95.0,74.06400000000001,86.0,78.552
appalachian-state,1.1735097839610904,81.0,70.512,83.0,70.728
maryland-eastern-shore,1.1035439525791397,47.0,65.80799999999999,70.0,63.432
charlotte,0.8265856950067476,55.0,60.192,49.0,59.28
north-carolina-at,1.1470623286854964,57.0,64.032,77.0,67.128
southern-methodist,0.7763975155279502,82.0,69.504,54.0,69.552
cincinnati,1.1895450397601357,71.0,66.768,73.0,61.367999999999995
memphis,0.9724473257698543,78.0,70.32,72.0,74.03999999999999
central-florida,0.8979885057471264,76.0,71.496,65.0,72.384
temple,0.9952657628577577,85.0,71.88,74.0,74.352
houston,0.7523775129408934,94.0,67.584,50.0,66.45599999999999
south-florida,0.8915165165165166,77.0,62.42400000000001,57.0,63.93599999999999
tulane,0.9608665269042629,65.0,66.81599999999999,66.0,68.68799999999999
connecticut,0.8503401360544217,76.0,63.288,52.0,61.152
wichita-state,0.8350374914792092,65.0,58.584,49.0,58.68
south-florida,1.042049773200932,72.0,66.88799999999999,68.0,65.25599999999999
memphis,0.9703003712453595,79.0,67.08,69.0,71.112
tulsa,0.9564989517819708,77.0,77.64,73.0,76.32
tulane,1.163491020586947,81.0,73.44,85.0,73.056
houston,0.9278291652392372,99.0,73.34400000000001,65.0,70.056
tulsa,1.1648745519713262,91.0,66.62400000000001,78.0,66.96
wichita-state,0.8409785932721714,72.0,67.632,55.0,65.39999999999999
connecticut,1.1265432098765433,82.0,63.384,73.0,64.8
wichita-state,0.9057971014492754,73.0,65.112,57.0,62.928

detroit-mercy,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
western-michigan,0.9917527925670737,89.0,69.408,76.0,76.632
temple,0.9805643367287205,83.0,70.56,67.0,68.32799999999999
butler,0.8928571428571428,84.0,71.928,63.0,70.56
loyola-md,1.4001723289020187,63.0,69.288,91.0,64.992
bowling-green-state,1.1797882136279925,67.0,71.75999999999999,82.0,69.504
eastern-michigan,1.2190547636909228,74.0,64.752,78.0,63.984
kent-state,1.0940919037199126,76.0,68.544,72.0,65.80799999999999
akron,0.8952415634862831,71.0,68.592,59.0,65.904
dayton,0.8503401360544217,98.0,71.472,59.0,69.384
toledo,0.8220837660089997,101.0,70.008,57.0,69.336
ohio,0.8905629525811727,63.0,69.96,61.0,68.496
xavier,0.8270179237339107,69.0,63.288,55.0,66.504
youngstown-state,1.2190547636909228,66.0,68.832,78.0,63.984
cleveland-state,1.0851468664526103,61.0,66.312,73.0,67.272
wright-state,1.1965345934811584,58.0,68.136,79.0,66.024
northern-kentucky,1.0933381260484063,95.0,67.872,73.0,66.768
green-bay,1.303696819496076,83.0,77.952,101.0,77.472
milwaukee,1.3357462943812477,84.0,74.39999999999999,93.0,69.62400000000001
oakland,1.0676260676260678,79.0,69.552,73.0,68.37599999999999
illinois-chicago,1.033185294843326,79.0,65.664,67.0,64.848
iupui,0.9430129990714949,80.0,66.36,65.0,68.928
cleveland-state,1.1574074074074074,64.0,66.864,78.0,67.392
youngstown-state,1.055615876462782,72.0,64.44,70.0,66.312
northern-kentucky,0.9576850542197077,97.0,69.744,65.0,67.872
wright-state,0.8979885057471266,83.0,69.552,60.0,66.81599999999999
milwaukee,1.2660364618501014,84.0,69.792,90.0,71.088
green-bay,1.0002192261317548,82.0,72.024,73.0,72.98400000000001
oakland,1.0854463355331714,95.0,67.128,75.0,69.09599999999999
iupui,1.383587786259542,85.0,65.39999999999999,87.0,62.879999999999995
illinois-chicago,0.9947321228424122,80.0,69.144,71.0,71.37599999999999
northern-kentucky,1.2374845314433571,99.0,71.88,88.0,71.112

western-michigan,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
detroit-mercy,1.282272936837252,76.0,76.632,89.0,69.408
mississippi,0.866082061275306,90.0,67.728,64.0,73.89599999999999
oakland,1.0771492295214922,77.0,81.98400000000001,85.0,78.912
cincinnati,0.7551992564191937,78.0,68.232,52.0,68.856
southern,1.2758165225744476,70.0,65.80799999999999,85.0,66.62400000000001
nicholls-state,0.8677591897120748,62.0,70.34400000000001,61.0,70.29599999999999
south-carolina-upstate,0.9522160664819945,71.0,64.128,66.0,69.312
youngstown-state,1.2569992000914183,77.0,68.88,88.0,70.008
michigan,0.942822384428224,70.0,65.16,62.0,65.75999999999999
dayton,1.0687566797292485,85.0,66.26400000000001,72.0,67.368
milwaukee,1.0464231354642313,67.0,63.839999999999996,66.0,63.072
california-riverside,1.1048553093594866,64.0,65.136,73.0,66.072
akron,0.6823609689525758,56.0,65.208,48.0,70.34400000000001
kent-state,1.0078418378617184,88.0,70.60799999999999,73.0,72.432
toledo,1.0751787310098304,85.0,66.96,77.0,71.61599999999999
buffalo,1.070460704607046,88.0,78.24,79.0,73.8
bowling-green-state,0.6664445184938353,79.0,69.696,48.0,72.024
ohio,1.0680157391793144,81.0,67.632,76.0,71.16
eastern-michigan,1.0111070868042977,93.0,66.768,67.0,66.26400000000001
central-michigan,0.9310986964618251,85.0,70.008,64.0,68.73599999999999
bowling-green-state,0.9996667777407531,85.0,69.912,72.0,72.024
ball-state,0.8410309043220435,79.0,69.744,59.0,70.152
northern-illinois,1.1354129317557071,74.0,67.824,76.0,66.93599999999999
kent-state,1.0057471264367817,82.0,63.48,63.0,62.64
miami-oh,1.0819165378670788,79.0,76.32,84.0,77.64
eastern-michigan,0.9770646919674997,77.0,75.88799999999999,76.0,77.784
northern-illinois,1.0262725779967161,70.0,62.97599999999999,65.0,63.33599999999999
ball-state,0.8627870998452933,60.0,67.872,58.0,67.224
toledo,0.8433948863636364,76.0,68.496,57.0,67.584
central-michigan,1.039241769205188,82.0,72.11999999999999,75.0,72.16799999999999
central-michigan,0.9355451295799824,81.0,70.512,67.0,71.61599999999999

east-tennessee-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
georgia-state,0.976338157592465,74.0,66.98400000000001,68.0,69.648
creighton,0.978890023833844,75.0,66.81599999999999,69.0,70.488
winthrop,1.0756340579710146,74.0,73.944,76.0,70.65599999999999
chicago-state,1.3188565820144769,61.0,65.088,86.0,65.208
sam-houston-state,1.3154298209648763,63.0,60.744,77.0,58.536
north-dakota-state,1.2918628990057561,61.0,64.08,79.0,61.152
georgia-southern,0.8964764577486749,64.0,74.64,69.0,76.96799999999999
wofford,0.9719087032856785,79.0,66.16799999999999,62.0,63.792
tennessee-martin,1.1242270938729624,62.0,71.568,80.0,71.16
illinois,0.7850862167408931,73.0,68.136,55.0,70.056
wyoming,0.9578544061302681,53.0,75.36,76.0,79.34400000000001
norfolk-state,1.2712832819106388,61.0,69.504,89.0,70.008
furman,1.2938941299790356,56.0,60.096,79.0,61.056
samford,1.0550171928727727,72.0,76.512,81.0,76.776
chattanooga,1.3793103448275863,70.0,71.06400000000001,96.0,69.6
citadel,1.2946522933840625,73.0,76.56,98.0,75.696
mercer,1.0760401721664274,68.0,62.37599999999999,72.0,66.912
virginia-military-institute,1.2013794663048396,82.0,70.2,85.0,70.752
north-carolina-greensboro,1.0184519530313922,75.0,67.464,68.0,66.768
western-carolina,1.2870558949988684,69.0,68.64,91.0,70.70400000000001
samford,1.0427234810055237,66.0,67.128,74.0,70.96799999999999
chattanooga,1.230661040787623,64.0,64.584,77.0,62.568
wofford,1.1972274732199117,78.0,67.17599999999999,76.0,63.48
furman,0.9990828092243187,91.0,63.888,61.0,61.056
citadel,1.3658741594620556,83.0,67.416,91.0,66.62400000000001
mercer,1.262191623637407,69.0,69.0,88.0,69.72
virginia-military-institute,1.3042513042513042,70.0,69.648,94.0,72.072
north-carolina-greensboro,0.9336624889226485,60.0,62.519999999999996,59.0,63.192
western-carolina,1.168628808864266,74.0,69.24,81.0,69.312
chattanooga,1.0169897104570471,64.0,61.512,68.0,66.864
wofford,0.9884678747940692,81.0,69.648,72.0,72.84

georgia-state,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
east-tennessee-state,1.104741430789442,68.0,69.648,74.0,66.98400000000001
montana,0.9959086993970715,81.0,78.16799999999999,74.0,74.304
mercer,0.9958879465433051,60.0,64.08,62.0,62.25599999999999
st-bonaventure,1.1371906841339157,65.0,68.68799999999999,75.0,65.952
creighton,0.8873577617705397,93.0,74.088,68.0,76.632
georgia,1.3056703397612488,67.0,67.272,91.0,69.696
tulane,1.1828720132481665,76.0,70.24799999999999,80.0,67.632
liberty,0.8594473092688087,78.0,62.064,52.0,60.504
alabama,1.074016563146998,80.0,69.81599999999999,83.0,77.28
chattanooga,1.3440860215053765,88.0,76.464,95.0,70.67999999999999
kansas-state,0.8871646818236496,71.0,68.832,59.0,66.504
north-carolina-wilmington,1.2950246958197806,71.0,67.872,86.0,66.408
texas-arlington,0.9108258154059682,58.0,67.632,63.0,69.16799999999999
texas-state,1.0874746752472888,69.0,68.904,73.0,67.128
louisiana-lafayette,1.2460797491039426,76.0,70.152,89.0,71.424
louisiana-monroe,1.031905399375279,73.0,69.048,74.0,71.712
south-alabama,0.9605746742398932,66.0,70.104,69.0,71.832
troy,1.189117199391172,77.0,65.25599999999999,75.0,63.072
texas-state,1.1020355244392583,81.0,65.136,68.0,61.704
texas-arlington,1.1882716049382716,71.0,71.25599999999999,77.0,64.8
georgia-southern,1.1390482618967264,72.0,71.472,81.0,71.112
louisiana-monroe,1.088201603665521,82.0,72.384,76.0,69.84
louisiana-lafayette,1.073345259391771,76.0,67.128,72.0,67.08
troy,1.1628609399540897,63.0,69.288,77.0,66.216
south-alabama,1.2287024901703802,81.0,76.67999999999999,90.0,73.24799999999999
appalachian-state,1.2493753123438283,75.0,66.81599999999999,80.0,64.032
coastal-carolina,1.0247950409918019,95.0,78.552,82.0,80.01599999999999
arkansas-state,1.1711045364891521,60.0,65.448,76.0,64.89599999999999
arkansas-little-rock,1.1581826300513507,70.0,72.11999999999999,83.0,71.664
georgia-southern,1.2882171075231879,85.0,75.216,90.0,69.864
texas-state,0.8862052391252103,46.0,68.73599999999999,59.0,66.576
texas-arlington,1.053938553938554,64.0,70.152,73.0,69.264

eastern-illinois,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
texas,0.8471169308522858,71.0,68.64,59.0,69.648
iupui,0.8868151058720805,71.0,74.664,65.0,73.29599999999999
western-illinois,0.9084108154322967,66.0,77.64,68.0,74.856
gardner-webb,1.2803059769220797,78.0,61.416,79.0,61.704
arkansas-state,1.208507895584918,86.0,83.568,90.0,74.472
north-carolina-wilmington,0.9986479842674534,82.0,66.504,65.0,65.088
ipfw,0.8591065292096219,104.0,72.16799999999999,60.0,69.84
chicago-state,0.9496676163342831,80.0,70.512,72.0,75.81599999999999
western-illinois,1.0837727006444053,67.0,69.384,74.0,68.28
bradley,1.1676263595649392,66.0,61.919999999999995,73.0,62.519999999999996
iowa-state,0.8086171121689247,101.0,66.312,53.0,65.544
north-alabama,1.2371700879765397,70.0,68.544,81.0,65.472
tennessee-martin,1.2389571213100627,87.0,75.912,92.0,74.25599999999999
southern-illinois-edwardsville,1.1167836630504149,81.0,76.728,84.0,75.216
jacksonville-state,0.9546686375954668,69.0,68.28,62.0,64.944
tennessee-tech,1.0034747184279895,60.0,66.864,67.0,66.768
murray-state,0.8683521239038835,83.0,69.84,61.0,70.24799999999999
austin-peay,1.3220107005101407,83.0,67.17599999999999,85.0,64.29599999999999
tennessee-martin,1.193576388888889,64.0,56.855999999999995,66.0,55.29599999999999
southeast-missouri-state,0.9318928481172606,64.0,60.864,59.0,63.312
eastern-kentucky,0.909041571692174,66.0,74.904,67.0,73.70400000000001
morehead-state,1.1467889908256883,84.0,71.97599999999998,78.0,68.01599999999999
murray-state,1.0961066292528936,86.0,71.424,75.0,68.424
austin-peay,1.267987732955886,94.0,67.392,86.0,67.824
southern-illinois-edwardsville,1.1541608228143994,65.0,65.664,79.0,68.448
southeast-missouri-state,1.1553761553761555,88.0,69.336,79.0,68.37599999999999
belmont,0.8655682903533907,99.0,65.904,58.0,67.008
tennessee-state,0.9067827348567284,75.0,66.62400000000001,60.0,66.16799999999999
jacksonville-state,1.0673985971332725,89.0,82.89599999999999,84.0,78.696
tennessee-tech,0.8512544802867384,63.0,66.45599999999999,57.0,66.96
tennessee-martin,1.1628668763102727,78.0,64.2,71.0,61.05599999999999

texas,
 Opponent, PointsPerPos Scored, OppPos Allowed, Opp Pos 
eastern-illinois,1.0343822843822843,59.0,69.648,71.0,68.64
arkansas,0.9358974358974359,71.0,77.184,73.0,78.0
louisiana-monroe,1.007189785546052,55.0,67.872,65.0,64.53599999999999
citadel,1.2583022000830222,69.0,78.88799999999999,97.0,77.088
north-carolina,1.248236187995224,89.0,79.65599999999999,92.0,73.70400000000001
michigan-state,0.9568839356073398,78.0,68.68799999999999,68.0,71.06400000000001
radford,0.8595571095571095,62.0,66.36,59.0,68.64
virginia-commonwealth,0.8264720558882236,54.0,62.37599999999999,53.0,64.128
purdue,1.1432926829268295,68.0,64.632,72.0,62.97599999999999
grand-canyon,1.4332514332514334,60.0,70.29599999999999,98.0,68.37599999999999
providence,0.9159057603426898,71.0,70.512,65.0,70.96799999999999
