missouri-state,84,60,9,8,13,1338
william-mary,53,60,13,8,9,1339
old-dominion,71,54,9,5,15,1339
iowa-state,84,64,29,10,10,1340
iowa,98,61,23,17,18,1340
maryland,60,57,14,13,16,1341
purdue,62,50,16,7,16,1341
bethune-cookman,65,59,17,7,15,1342
san-jose-state,67,63,25,12,12,1342
charlotte,56,55,15,7,14,1343
wake-forest,80,61,29,13,8,1343
drake,75,57,23,8,11,1344
milwaukee,61,53,24,8,16,1344
nebraska-omaha,71,59,23,6,9,1345
seattle,90,57,23,5,11,1345
oakland,87,47,24,6,19,1346
fairfield,86,64,18,12,12,1346
pepperdine,71,55,14,4,11,1347
california-riverside,75,55,13,7,12,1347
utah-valley,69,54,24,7,13,1348
arizona,80,54,16,6,16,1348
nevada,72,55,24,3,11,1349
arizona-state,66,62,17,11,16,1349
bryant,68,60,12,8,15,1350
columbia,90,58,13,4,12,1350
idaho-state,68,65,18,11,5,1351
santa-clara,66,53,15,6,13,1351
james-madison,53,56,18,10,16,1352
george-mason,66,60,24,9,10,1352
louisiana-tech,96,67,27,11,10,1353
stephen-f-austin,93,64,12,10,21,1353
massachusetts,79,61,17,9,10,1354
providence,78,55,25,8,12,1354
new-mexico,60,66,16,13,10,1355
saint-marys-ca,85,55,18,6,14,1355
north-carolina-greensboro,75,57,14,5,14,1356
elon,74,59,20,13,16,1356
oral-roberts,64,63,13,14,13,1357
missouri,80,54,24,8,10,1357
southern,92,64,15,8,9,1358
south-dakota-state,101,45,36,1,12,1358
texas-christian,96,68,22,10,14,1359
southern-california,61,57,23,9,20,1359
new-mexico-state,60,55,10,9,14,1360
kansas,63,58,12,11,13,1360
yale,58,65,11,9,23,1361
duke,91,67,31,13,15,1361
south-carolina,78,62,14,6,10,1362
michigan,89,54,30,10,16,1362
dayton,72,56,10,13,23,1363
auburn,82,61,17,10,10,1363
kentucky,83,62,30,9,15,1364
seton-hall,84,59,26,7,16,1364
michigan-state,63,51,8,8,13,1365
florida,59,63,12,14,9,1365
florida-state,79,55,32,9,21,1366
connecticut,71,61,26,13,19,1366
wisconsin,69,54,21,2,12,1367
marquette,74,65,34,12,8,1367
kansas-state,46,59,6,11,16,1368
tulsa,47,50,9,4,14,1368
buffalo,80,60,24,9,14,1369
st-bonaventure,62,56,18,7,15,1369
saint-josephs,58,58,18,5,9,1370
villanova,70,63,15,6,7,1370
clemson,71,62,17,10,9,1371
mississippi-state,82,52,11,4,13,1371
loyola-il,41,50,9,8,19,1372
maryland,55,47,7,4,15,1372
creighton,75,60,21,12,12,1373
nebraska,94,60,20,11,9,1373
furman,74,61,13,10,14,1374
south-carolina-upstate,60,57,16,10,17,1374
alabama-birmingham,76,62,26,13,17,1375
memphis,94,56,30,6,11,1375
american,83,62,21,15,12,1376
howard,85,57,22,10,11,1376
arkansas-pine-bluff,45,54,5,5,10,1377
california-santa-barbara,55,44,20,8,12,1377
arkansas-state,56,64,10,8,11,1378
minnesota,72,54,24,13,13,1378
army,66,62,22,5,6,1379
air-force,61,48,24,5,19,1379
bethune-cookman,78,74,17,16,14,1380
cal-poly,80,63,22,5,7,1380
brigham-young,74,57,14,7,10,1381
utah,59,52,17,5,11,1381
cal-state-bakersfield,73,67,23,14,5,1382
idaho,67,48,19,6,14,1382
central-arkansas,85,65,13,16,14,1383
arkansas-little-rock,82,47,21,4,19,1383
colgate,65,54,8,2,13,1384
penn-state,76,60,19,12,16,1384
depaul,68,63,14,8,9,1385
northwestern,75,55,23,7,10,1385
eastern-illinois,74,63,15,11,12,1386
western-illinois,67,59,9,8,17,1386
eastern-washington,67,64,8,7,8,1387
north-dakota-state,74,48,27,6,10,1387
georgetown,71,63,17,13,15,1388
syracuse,72,58,22,6,9,1388
georgia-southern,89,62,20,15,11,1389
mercer,74,66,14,13,10,1389
grambling,45,58,18,11,12,1390
central-florida,70,49,31,8,14,1390
green-bay,68,63,24,5,14,1391
bowling-green-state,97,62,30,13,18,1391
harvard,65,51,8,7,20,1392
vermont,71,56,20,3,7,1392
houston,63,61,2,9,14,1393
oklahoma-state,53,57,10,6,12,1393
houston-baptist,80,54,35,13,13,1394
texas-state,90,57,28,9,11,1394
illinois-chicago,72,52,10,2,24,1395
colorado,84,60,33,12,16,1395
ipfw,79,56,17,10,17,1396
miami-oh,85,60,19,6,10,1396
jackson-state,66,59,11,4,12,1397
pepperdine,69,57,21,6,11,1397
jacksonville-state,81,61,18,11,20,1398
delaware-state,54,57,15,4,15,1398
lafayette,77,63,17,11,15,1399
quinnipiac,88,50,30,9,9,1399
lehigh,85,50,40,10,19,1400
mount-st-marys,78,63,24,7,12,1400
long-beach-state,71,59,23,9,17,1401
fresno-state,92,75,13,15,12,1401
long-island-university,74,52,20,10,14,1402
saint-peters,58,55,12,7,14,1402
louisville,67,60,13,8,9,1403
indiana,68,49,25,1,10,1403
loyola-md,83,58,13,8,9,1404
binghamton,65,50,27,7,9,1404
maine,52,49,16,4,11,1405
dartmouth,78,58,22,8,6,1405
marist,79,55,20,7,10,1406
stetson,75,53,18,5,15,1406
maryland-baltimore-county,91,58,13,5,13,1407
drexel,76,58,11,6,17,1407
mississippi,81,57,15,9,16,1408
illinois-state,74,63,19,10,10,1408
missouri-kansas-city,65,55,13,10,16,1409
south-dakota,63,44,25,7,16,1409
monmouth,63,60,19,16,16,1410
albany-ny,82,46,30,7,14,1410
montana,51,50,13,8,17,1411
california-irvine,60,49,22,13,15,1411
morgan-state,74,68,20,12,10,1412
towson,69,57,12,13,20,1412
murray-state,64,53,11,6,12,1413
middle-tennessee,42,48,15,12,24,1413
nebraska-omaha,61,50,8,2,8,1414
oregon,84,56,8,10,9,1414
nevada-las-vegas,74,68,30,14,17,1415
illinois,77,59,22,8,16,1415
north-carolina-central,73,58,17,10,17,1416
appalachian-state,82,59,25,8,13,1416
northern-illinois,68,46,26,6,10,1417
butler,95,56,10,3,7,1417
northern-kentucky,74,66,16,14,13,1418
eastern-kentucky,76,60,32,13,11,1418
notre-dame,62,66,7,8,9,1419
ucla,65,70,15,15,12,1419
oakland,83,57,20,3,10,1420
northeastern,92,53,29,8,14,1420
pennsylvania,83,54,18,8,19,1421
la-salle,65,55,21,12,20,1421
pittsburgh,59,54,23,13,24,1422
west-virginia,69,55,24,15,26,1422
radford,69,64,12,7,13,1423
ohio,78,53,25,8,16,1423
rhode-island,79,53,27,12,17,1424
holy-cross,63,52,12,2,11,1424
rider,73,47,20,5,13,1425
hofstra,89,58,21,15,10,1425
rutgers,70,61,20,13,10,1426
fordham,78,53,27,10,9,1426
sacramento-state,67,68,27,14,10,1427
portland,76,46,23,4,23,1427
sam-houston-state,65,66,10,11,13,1428
colorado-state,71,52,28,12,16,1428
san-diego-state,83,53,15,8,11,1429
california,89,55,20,10,8,1429
siena,74,53,13,6,9,1430
robert-morris,71,48,18,4,8,1430
southern-illinois,83,54,22,8,10,1431
southeast-missouri-state,73,60,10,8,11,1431
southern-utah,86,57,23,8,15,1432
central-michigan,95,64,40,15,9,1432
st-francis-ny,60,67,17,11,9,1433
njit,82,60,33,10,6,1433
stony-brook,69,58,24,8,9,1434
brown,71,53,35,11,11,1434
tennessee-martin,62,60,18,8,14,1435
east-tennessee-state,80,61,15,11,17,1435
texas-arlington,61,54,13,9,16,1436
north-texas,63,58,17,9,9,1436
toledo,75,72,19,14,16,1437
marshall,74,66,18,9,14,1437
tulane,60,47,23,6,15,1438
south-alabama,81,58,16,9,10,1438
utah-valley,98,61,13,3,7,1439
northern-arizona,78,57,21,3,10,1439
valparaiso,82,56,11,7,12,1440
george-washington,79,53,19,4,10,1440
weber-state,67,61,20,4,6,1441
utah-state,76,59,22,6,11,1441
western-carolina,71,49,20,7,12,1442
north-carolina-asheville,59,55,14,7,8,1442
western-kentucky,78,58,17,6,12,1443
arkansas,77,69,16,7,7,1443
western-michigan,88,58,23,9,13,1444
youngstown-state,77,71,10,12,8,1444
wichita-state,48,62,15,11,15,1445
oklahoma,80,59,22,13,18,1445
william-mary,76,61,21,7,10,1446
hampton,71,66,21,9,6,1446
wright-state,76,51,19,4,8,1447
kent-state,83,57,24,10,8,1447
xavier,47,51,9,7,10,1448
cincinnati,62,59,13,12,5,1448
tennessee,76,72,10,16,7,1449
gonzaga,73,59,19,10,11,1449
virginia-commonwealth,49,61,11,12,7,1450
virginia,57,44,30,11,12,1450
nevada,74,51,29,6,13,1451
grand-canyon,66,61,8,9,14,1451
south-carolina-state,44,53,12,10,19,1452
virginia-tech,81,58,19,13,13,1452
arizona,73,70,9,11,11,1453
alabama,76,56,28,10,15,1453
ball-state,77,59,25,6,11,1454
evansville,89,65,30,12,10,1454
cal-state-northridge,68,60,12,6,14,1455
san-diego,82,61,7,6,12,1455
coastal-carolina,71,54,20,8,11,1456
wofford,82,59,34,13,5,1456
columbia,74,63,13,6,11,1457
iona,71,55,20,8,18,1457
fairfield,69,61,15,10,9,1458
old-dominion,79,56,30,7,7,1458
florida-am,40,46,11,7,22,1459
georgia-tech,73,46,22,6,18,1459
incarnate-word,50,47,23,2,16,1460
louisiana-state,91,61,17,13,15,1460
longwood,71,54,13,7,20,1461
duquesne,80,60,23,13,13,1461
milwaukee,72,67,18,11,8,1462
north-dakota,83,50,31,6,13,1462
montana-state,95,61,23,5,14,1463
washington-state,90,66,18,6,12,1463
navy,81,50,29,7,15,1464
lipscomb,107,59,26,7,9,1464
new-hampshire,67,67,9,8,6,1465
niagara,71,60,13,5,7,1465
oregon-state,61,53,17,10,16,1466
saint-louis,65,50,32,12,15,1466
princeton,74,63,6,6,20,1467
st-johns-ny,89,61,21,7,14,1467
purdue,68,65,7,7,6,1468
texas,72,47,16,3,14,1468
saint-francis-pa,83,58,16,8,5,1469
delaware,88,59,17,7,5,1469
samford,77,51,27,9,20,1470
alabama-am,59,64,17,9,14,1470
seattle,62,60,19,9,11,1471
washington,70,55,17,8,16,1471
southern,65,58,17,7,12,1472
iowa-state,101,57,13,2,13,1472
tennessee-state,64,56,23,9,18,1473
coppin-state,55,47,24,6,23,1473
virginia-military-institute,65,61,13,7,12,1474
chattanooga,83,64,15,5,8,1474
cal-state-fullerton,66,55,7,3,10,1475
saint-marys-ca,81,54,14,7,8,1475
hofstra,80,48,18,3,11,1476
manhattan,50,54,17,9,10,1476
long-beach-state,68,48,22,4,18,1477
pacific,74,58,20,7,13,1477
morehead-state,64,57,27,11,20,1478
marshall,76,59,17,7,17,1478
sacred-heart,73,65,19,10,12,1479
dartmouth,82,63,9,6,10,1479
villanova,75,48,27,6,11,1480
pennsylvania,78,45,37,9,13,1480
charleston-southern,69,62,12,11,17,1481
furman,77,59,15,12,18,1481
albany-ny,63,60,13,5,11,1482
yale,71,54,22,7,13,1482
colorado,78,62,32,12,13,1483
new-mexico,75,69,14,7,9,1483
denver,90,66,15,10,19,1484
wyoming,87,61,18,3,12,1484
georgia-southern,88,68,12,4,9,1485
central-florida,95,66,23,9,11,1485
grambling,67,49,29,8,15,1486
louisiana-monroe,72,54,35,7,5,1486
loyola-md,71,59,8,3,13,1487
maryland,94,68,19,10,8,1487
massachusetts-lowell,69,65,19,12,7,1488
st-francis-ny,75,61,20,10,7,1488
mississippi-valley-state,80,61,23,8,8,1489
louisiana-tech,96,62,29,10,6,1489
njit,53,42,27,4,14,1490
fordham,50,57,3,8,14,1490
north-florida,71,63,12,7,13,1491
minnesota,80,67,39,22,10,1491
prairie-view,90,68,29,7,20,1492
louisiana-lafayette,122,66,25,4,20,1492
savannah-state,72,79,11,7,15,1493
south-dakota-state,139,87,16,10,8,1493
south-carolina-state,55,51,14,5,15,1494
liberty,79,50,16,2,11,1494
towson,80,58,28,10,17,1495
maryland-baltimore-county,76,72,22,10,9,1495
northwestern-state,44,53,22,7,18,1496
texas-tech,79,60,17,8,12,1496
louisiana-state,76,57,38,9,16,1497
houston,82,62,38,17,15,1497
alabama-state,57,59,9,10,12,1498
boise-state,67,49,20,8,13,1498
army,84,66,14,8,17,1499
fairleigh-dickinson,93,59,29,10,15,1499
chattanooga,88,70,14,11,14,1500
georgia-state,95,52,35,5,10,1500
chicago-state,70,61,17,9,18,1501
depaul,104,64,26,8,13,1501
columbia,73,68,9,10,6,1502
boston-college,82,57,26,14,10,1502
coppin-state,54,58,23,15,16,1503
north-carolina-greensboro,77,53,24,3,8,1503
hartford,91,48,25,3,14,1504
bryant,74,59,21,7,12,1504
jacksonville-state,65,63,13,6,12,1505
wichita-state,69,67,10,13,14,1505
lipscomb,68,65,18,9,11,1506
louisville,72,61,22,13,17,1506
long-island-university,79,49,24,2,15,1507
stony-brook,83,65,21,13,11,1507
massachusetts,63,59,10,8,17,1508
temple,65,61,21,9,11,1508
murray-state,80,64,7,10,11,1509
southern-illinois,52,51,26,10,15,1509
norfolk-state,71,53,19,7,20,1510
rider,81,67,28,16,11,1510
portland-state,66,67,29,19,19,1511
brigham-young,85,61,29,5,12,1511
san-diego,55,49,11,7,16,1512
oregon,65,54,21,9,8,1512
southeastern-louisiana,47,51,10,5,11,1513
mississippi,69,53,12,9,9,1513
virginia-military-institute,70,60,11,6,11,1514
presbyterian,103,51,23,5,13,1514
savannah-state,60,60,2,3,13,1515
wisconsin,101,66,14,13,10,1515
boston-university,68,54,7,1,9,1516
dartmouth,78,59,8,9,13,1516
eastern-washington,63,60,9,6,11,1517
san-francisco,85,60,17,11,9,1517
kennesaw-state,77,64,28,15,14,1518
gardner-webb,81,57,30,7,10,1518
lamar,65,47,39,8,23,1519
cal-state-bakersfield,86,61,12,5,13,1519
maryland-eastern-shore,57,56,11,5,9,1520
duquesne,72,61,19,15,12,1520
milwaukee,69,49,13,8,20,1521
missouri-kansas-city,66,56,32,10,7,1521
mississippi-valley-state,54,58,9,7,10,1522
santa-clara,82,57,12,9,10,1522
morehead-state,72,76,15,15,11,1523
samford,77,52,24,7,18,1523
new-orleans,60,66,17,9,11,1524
tulsa,70,46,33,7,15,1524
north-carolina-central,61,56,9,10,18,1525
mcneese-state,77,51,29,11,16,1525
north-florida,89,73,20,16,18,1526
florida-international,102,73,28,13,16,1526
florida-atlantic,71,83,17,19,13,1527
arkansas-state,75,80,33,22,7,1527
green-bay,65,60,26,8,18,1528
creighton,86,65,22,6,14,1528
howard,64,65,31,14,12,1529
george-washington,70,66,26,9,11,1529
illinois-chicago,70,58,13,3,20,1530
depaul,90,61,24,9,14,1530
villanova,71,59,19,10,9,1531
kansas,74,46,30,8,14,1531
tennessee,102,52,46,10,17,1532
memphis,92,77,22,18,9,1532
gonzaga,90,63,23,4,14,1533
north-carolina,103,64,25,12,22,1533
western-michigan,62,46,20,2,15,1534
michigan,70,54,25,6,8,1534
south-dakota-state,68,55,14,3,14,1535
nevada,72,65,23,11,6,1535
auburn,75,57,34,13,10,1536
alabama-birmingham,71,63,11,11,11,1536
abilene-christian,48,53,22,8,7,1537
texas-tech,82,54,21,5,10,1537
virginia-tech,73,56,21,8,11,1538
washington,61,60,14,14,15,1538
southern-illinois,65,45,22,8,20,1539
buffalo,73,62,15,7,10,1539
bucknell,71,55,18,5,8,1540
ohio-state,73,56,18,9,13,1540
cincinnati,59,51,24,10,13,1541
mississippi-state,70,48,23,10,13,1541
utah,61,54,8,11,14,1542
kentucky,88,58,12,6,6,1542
arizona-state,76,64,27,10,12,1543
georgia,74,47,32,7,19,1543
iowa,77,54,14,6,12,1544
northern-iowa,54,55,15,6,11,1544
north-carolina-wilmington,50,60,9,9,15,1545
furman,93,76,5,13,5,1545
butler,68,65,2,8,10,1546
indiana,71,52,10,6,15,1546
georgia-state,59,51,9,3,17,1547
kansas-state,71,53,12,6,19,1547
old-dominion,68,50,20,8,16,1548
syracuse,62,48,34,5,12,1548
alabama-state,48,58,25,7,16,1549
utah-state,86,55,28,8,19,1549
appalachian-state,69,56,24,6,12,1550
south-florida,76,62,28,16,16,1550
baylor,58,50,20,18,20,1551
arizona,49,53,6,1,10,1551
belmont,74,68,14,11,11,1552
ucla,72,61,28,12,13,1552
boise-state,54,51,18,6,10,1553
oregon,66,43,25,5,12,1553
brigham-young,90,68,20,9,11,1554
nevada-las-vegas,92,59,32,11,17,1554
cal-poly,66,52,15,8,15,1555
california,67,48,24,7,10,1555
california-santa-barbara,99,59,24,3,9,1556
rice,89,61,34,14,14,1556
charleston-southern,61,75,17,14,16,1557
north-florida,68,50,25,7,26,1557
college-of-charleston,83,51,33,5,22,1558
virginia-commonwealth,79,64,30,11,16,1558
dartmouth,61,53,16,6,11,1559
albany-ny,52,60,14,6,4,1559
davidson,75,57,12,6,16,1560
temple,77,63,13,6,13,1560
denver,52,56,22,11,14,1561
california-irvine,86,67,6,10,10,1561
drake,68,59,2,2,10,1562
iowa-state,77,67,12,10,7,1562
east-tennessee-state,55,52,21,9,20,1563
illinois,73,60,21,13,14,1563
eastern-illinois,73,57,15,7,8,1564
bradley,66,55,20,13,13,1564
eastern-kentucky,77,72,15,14,22,1565
xavier,95,49,25,3,26,1565
eastern-washington,62,52,20,2,10,1566
stanford,78,49,19,3,12,1566
grambling,70,58,22,9,14,1567
portland,58,51,27,3,13,1567
grand-canyon,60,61,11,4,11,1568
texas,98,63,11,8,11,1568
ipfw,68,62,10,9,16,1569
austin-peay,95,65,29,15,11,1569
jackson-state,57,63,21,13,15,1570
murray-state,74,55,27,8,13,1570
jacksonville,79,62,23,14,13,1571
bethune-cookman,71,68,23,11,9,1571
jacksonville-state,55,60,8,9,17,1572
evansville,50,52,17,3,12,1572
kent-state,70,52,16,7,11,1573
louisville,83,51,29,10,10,1573
louisiana-state,78,56,25,5,11,1574
saint-marys-ca,74,52,25,7,19,1574
louisiana-tech,83,59,13,9,16,1575
louisiana-lafayette,62,57,21,12,18,1575
loyola-marymount,85,54,36,10,10,1576
portland-state,58,49,30,12,18,1576
manhattan,46,49,12,7,22,1577
connecticut,61,56,24,10,17,1577
marist,66,60,22,4,11,1578
colgate,82,52,30,11,16,1578
marshall,75,63,9,13,16,1579
akron,74,56,12,6,15,1579
maryland-eastern-shore,43,55,13,6,16,1580
pittsburgh,78,60,22,14,15,1580
mcneese-state,67,54,13,9,20,1581
missouri-kansas-city,80,51,16,2,10,1581
middle-tennessee,62,61,15,10,14,1582
toledo,84,61,21,8,8,1582
missouri-state,67,67,10,8,10,1583
north-dakota-state,74,40,32,2,19,1583
nebraska-omaha,89,65,25,6,7,1584
idaho,80,56,26,3,18,1584
nicholls-state,63,57,7,3,15,1585
boston-university,75,62,13,9,13,1585
njit,90,50,35,8,11,1586
fairleigh-dickinson,80,58,22,5,7,1586
north-alabama,48,56,6,8,13,1587
north-carolina-greensboro,53,60,19,12,5,1587
north-carolina-asheville,49,44,18,5,17,1588
wofford,92,59,17,10,9,1588
north-carolina-at,78,63,11,8,10,1589
tennessee-state,76,48,21,6,18,1589
north-carolina-state,89,56,20,5,17,1590
penn-state,78,64,27,8,14,1590
northern-arizona,74,58,25,7,13,1591
san-jose-state,79,52,38,13,16,1591
northern-colorado,65,57,16,5,13,1592
san-diego,85,58,13,4,14,1592
notre-dame,88,50,29,1,8,1593
purdue,80,70,18,12,7,1593
ohio,63,51,25,11,21,1594
detroit-mercy,61,54,26,9,14,1594
oral-roberts,59,48,8,5,19,1595
richmond,52,67,14,14,9,1595
pepperdine,69,66,21,7,16,1596
southern-utah,78,63,26,10,18,1596
princeton,85,64,14,6,10,1597
iona,81,63,10,8,13,1597
radford,66,50,11,5,14,1598
clemson,74,55,20,13,14,1598
robert-morris,50,50,16,8,29,1599
rider,69,54,18,6,20,1599
rutgers,66,79,15,19,10,1600
seton-hall,72,49,32,7,11,1600
saint-peters,53,46,18,4,16,1601
st-francis-ny,56,53,18,9,13,1601
south-carolina-state,84,67,28,14,9,1602
south-carolina-upstate,88,57,23,6,13,1602
southeast-missouri-state,74,66,11,8,14,1603
citadel,86,67,20,7,9,1603
southern,66,51,20,7,23,1604
northwestern-state,69,48,39,8,13,1604
southern-california,70,66,25,13,18,1605
oklahoma,81,61,25,7,16,1605
southern-methodist,81,59,22,7,10,1606
georgetown,73,58,29,12,13,1606
southern-mississippi,60,52,26,3,10,1607
wichita-state,63,60,23,13,15,1607
stephen-f-austin,58,56,17,10,17,1608
louisiana-monroe,74,52,23,8,15,1608
tennessee-tech,68,57,18,12,13,1609
kennesaw-state,73,55,25,12,14,1609
texas-am,67,54,17,10,15,1610
oregon-state,64,61,19,17,18,1610
texas-san-antonio,67,61,24,10,12,1611
arkansas,79,55,34,8,15,1611
texas-state,77,44,33,5,16,1612
texas-pan-american,68,61,19,6,15,1612
utah-valley,75,66,15,9,7,1613
weber-state,63,60,23,7,6,1613
western-carolina,59,53,8,8,17,1614
high-point,86,54,9,6,10,1614
western-illinois,68,62,12,9,11,1615
iupui,82,58,31,9,7,1615
youngstown-state,58,57,13,13,9,1616
binghamton,48,49,15,7,12,1616
green-bay,83,74,15,3,8,1617
michigan-state,104,75,26,14,14,1617
saint-louis,64,60,23,12,8,1618
houston,68,50,25,10,14,1618
cal-state-fullerton,54,55,12,9,14,1619
san-francisco,68,51,17,6,13,1619
california-riverside,56,48,11,4,20,1620
texas-el-paso,68,47,34,6,13,1620
canisius,92,61,28,8,8,1621
elon,91,57,25,8,11,1621
central-arkansas,70,71,13,11,11,1622
new-mexico,82,66,17,15,15,1622
central-connecticut-state,63,58,15,11,13,1623
providence,87,59,23,16,11,1623
chattanooga,70,58,10,6,22,1624
mississippi,90,52,25,4,14,1624
cleveland-state,77,66,25,9,13,1625
illinois-state,88,66,16,6,18,1625
cornell,74,55,21,7,10,1626
niagara,77,65,21,10,4,1626
dayton,67,59,17,7,4,1627
tulsa,72,46,17,1,12,1627
delaware,68,55,10,4,7,1628
stony-brook,74,69,8,11,6,1628
drexel,92,63,14,5,10,1629
quinnipiac,83,58,17,10,12,1629
fairfield,67,64,2,3,15,1630
boston-college,77,58,29,9,13,1630
florida-gulf-coast,76,51,15,9,18,1631
maryland-baltimore-county,53,62,8,7,9,1631
howard,67,56,31,11,15,1632
fordham,74,59,19,6,12,1632
indiana-state,70,60,20,10,19,1633
texas-christian,90,68,22,14,10,1633
maine,46,50,11,9,24,1634
duquesne,72,55,23,10,13,1634
miami-oh,66,51,22,8,9,1635
northern-kentucky,72,61,12,8,7,1635
mississippi-valley-state,51,60,14,8,13,1636
hawaii,76,53,18,5,16,1636
nebraska,79,53,23,5,11,1637
oklahoma-state,56,56,15,12,18,1637
norfolk-state,49,55,6,6,14,1638
loyola-il,80,41,16,4,16,1638
north-carolina-central,65,51,14,7,18,1639
coastal-carolina,69,46,25,5,17,1639
northeastern,70,55,18,5,15,1640
vermont,75,57,27,7,12,1640
oakland,82,59,10,10,12,1641
hartford,87,49,29,7,7,1641
pacific,79,58,28,9,13,1642
cal-state-northridge,77,50,28,8,16,1642
rhode-island,83,62,33,8,9,1643
west-virginia,70,56,37,8,14,1643
south-dakota,68,59,21,10,4,1644
colorado-state,63,57,17,8,6,1644
stetson,65,69,16,10,7,1645
central-florida,90,62,31,8,6,1645
troy,87,61,12,6,14,1646
western-kentucky,81,65,31,16,16,1646
wagner,58,54,23,8,15,1647
st-johns-ny,73,49,28,6,15,1647
southeast-missouri-state,68,59,10,4,11,1648
florida-state,85,62,25,15,15,1648
arizona-state,65,65,20,10,10,1649
vanderbilt,81,55,29,4,10,1649
ball-state,77,57,23,9,10,1650
valparaiso,61,50,23,6,17,1650
california-baptist,73,46,18,5,17,1651
southeastern-louisiana,52,51,18,7,16,1651
chicago-state,46,48,22,7,17,1652
northwestern,88,65,14,10,7,1652
davidson,63,55,12,6,9,1653
wake-forest,67,51,20,3,10,1653
florida-am,64,55,7,2,10,1654
utah,93,51,29,10,11,1654
gardner-webb,79,59,15,6,8,1655
georgia-tech,69,63,10,9,11,1655
houston-baptist,61,65,20,15,14,1656
samford,85,64,18,10,11,1656
incarnate-word,57,50,19,6,16,1657
illinois-chicago,63,55,16,9,18,1657
longwood,64,59,15,10,21,1658
cornell,70,56,15,4,19,1658
north-dakota-state,53,42,17,3,14,1659
montana,60,50,14,4,7,1659
northern-colorado,62,57,20,11,13,1660
new-mexico-state,74,57,17,13,19,1660
pepperdine,67,60,21,8,13,1661
oregon-state,82,48,26,7,19,1661
rider,80,72,24,10,15,1662
washington-state,94,46,51,4,18,1662
seattle,67,51,27,8,16,1663
portland,56,58,19,11,15,1663
southern-illinois-edwardsville,66,59,23,9,15,1664
drake,79,52,21,6,19,1664
texas-southern,70,66,26,11,14,1665
tulane,77,52,26,8,20,1665
western-illinois,76,65,18,8,7,1666
northern-illinois,91,56,19,8,14,1666
south-dakota,53,58,13,7,17,1667
kansas,89,66,15,10,12,1667
princeton,50,61,6,3,18,1668
duke,101,67,25,15,11,1668
texas-arlington,55,71,11,7,10,1669
gonzaga,89,59,25,8,15,1669
buffalo,71,62,20,14,16,1670
syracuse,59,57,13,7,15,1670
youngstown-state,56,55,11,4,10,1671
ohio-state,75,56,23,8,8,1671
north-dakota,66,73,15,9,13,1672
marquette,92,58,13,6,22,1672
western-carolina,60,43,18,6,23,1673
iowa,78,49,37,6,10,1673
alabama-state,57,51,16,8,21,1674
sam-houston-state,78,63,20,11,12,1674
albany-ny,43,50,13,5,22,1675
providence,73,57,24,10,14,1675
alcorn-state,49,50,13,5,12,1676
alabama-birmingham,76,48,15,4,10,1676
appalachian-state,73,75,11,12,12,1677
georgetown,83,64,22,9,15,1677
binghamton,56,61,2,5,15,1678
notre-dame,69,65,20,14,10,1678
bradley,74,59,20,7,28,1679
georgia-southern,79,58,39,10,25,1679
cal-poly,61,47,24,4,17,1680
cal-state-bakersfield,74,55,31,17,16,1680
charleston-southern,51,56,9,8,20,1681
clemson,78,50,19,10,22,1681
chattanooga,72,62,3,4,13,1682
tennessee-martin,75,57,27,9,9,1682
citadel,82,56,31,9,15,1683
campbell,76,67,11,6,10,1683
college-of-charleston,83,52,13,6,9,1684
siena,58,54,10,8,11,1684
creighton,70,63,14,5,17,1685
oklahoma,83,58,28,8,14,1685
drexel,65,59,18,11,15,1686
connecticut,97,60,21,7,10,1686
east-carolina,49,52,10,7,12,1687
charlotte,55,51,12,8,14,1687
elon,76,65,6,7,9,1688
kennesaw-state,67,61,14,9,11,1688
evansville,64,53,16,6,13,1689
murray-state,66,59,21,10,8,1689
florida-am,64,52,16,3,10,1690
oregon,71,55,22,14,15,1690
iupui,77,66,22,10,12,1691
ipfw,87,53,24,5,15,1691
liberty,75,57,17,6,15,1692
alabama,84,50,39,5,11,1692
louisiana-lafayette,80,72,16,14,11,1693
mcneese-state,67,54,22,15,23,1693
mercer,63,57,15,8,12,1694
florida,71,57,15,8,11,1694
missouri-state,63,48,26,4,17,1695
arkansas-state,71,47,35,7,15,1695
montana-state,64,55,24,5,14,1696
denver,76,52,12,5,18,1696
morehead-state,67,55,11,6,15,1697
wright-state,78,54,27,9,9,1697
mount-st-marys,56,59,14,18,9,1698
american,55,53,9,5,7,1698
nicholls-state,68,63,14,11,16,1699
louisiana-monroe,95,59,28,9,9,1699
north-alabama,50,48,14,7,18,1700
jacksonville-state,64,63,24,10,7,1700
north-carolina-asheville,74,55,17,12,15,1701
stetson,80,60,16,8,9,1701
north-texas,74,56,14,8,14,1702
new-mexico,65,44,31,10,21,1702
oakland,69,58,24,8,13,1703
georgia,81,62,26,13,15,1703
presbyterian,67,54,13,6,12,1704
butler,76,55,14,6,13,1704
radford,58,60,6,12,10,1705
north-carolina-greensboro,65,53,11,9,13,1705
rice,75,51,29,8,17,1706
texas-pan-american,67,68,17,12,12,1706
san-jose-state,73,57,25,10,16,1707
stanford,78,58,19,7,14,1707
south-dakota-state,74,54,25,5,12,1708
eastern-washington,64,54,13,5,15,1708
south-florida,82,46,37,10,32,1709
florida-international,73,53,34,8,24,1709
southern-california,92,82,31,13,10,1710
santa-clara,102,64,35,9,18,1710
