michigan-state,34,2680.0,2266.56,1.2274824960610886,0.11481386015441411,
kansas,34,2563.0,2358.6960000000004,1.1385170190596166,0.08567001410398016,
duke,34,2839.0,2456.3759999999997,1.2147960042160475,0.14697271479600196,
kentucky,33,2532.0,2183.5200000000004,1.199260526109539,0.10459273678216877,
idaho-state,28,2009.0,1867.6319999999998,1.0603804895171407,-0.11883435581248881,
gonzaga,33,2932.0,2297.3279999999995,1.2909459770654348,0.14879411285649757,
towson,31,2077.0,1986.6239999999998,1.0212443841200443,-0.04578716384224637,
virginia,32,2299.0,1915.2,1.2464960802134781,0.14110112634254623,
brigham-young,32,2527.0,2261.04,1.1394808969019135,0.008969367932148677,
nevada,33,2662.0,2294.1359999999986,1.1709964303708948,0.10741870090818252,
north-carolina,33,2840.0,2482.056,1.1965134166821176,0.10131236099470661,
wofford,30,2436.0,1989.1439999999996,1.2175405530967842,0.05419225513949113,
morgan-state,28,1999.0,2061.696,0.9200579253669855,-0.056068183271155925,
villanova,34,2532.0,2180.7599999999998,1.19088412087916,0.04131027930317849,
south-alabama,32,2286.0,2156.184,1.0461259639288907,-0.028254859671675403,
auburn,34,2682.0,2319.9120000000003,1.1948754528713077,0.061556916641935515,
portland-state,29,2136.0,2029.8719999999998,1.0341849020604443,-0.03689527218740631,
oregon,35,2467.0,2262.312,1.1081863023558327,0.11456799398327067,
eastern-washington,33,2368.0,2275.416,1.0277013520768856,-0.020800822064315234,
syracuse,33,2301.0,2181.5280000000002,1.111693257431023,0.08736208529459966,
florida,34,2321.0,2162.903999999999,1.1117864938483275,0.08686131135918096,
florida-state,34,2547.0,2330.3759999999997,1.1355415105713735,0.10486104296039901,
norfolk-state,31,2233.0,2178.143999999999,0.993238471115453,-0.009143877526306743,
michigan,34,2393.0,2162.736,1.1475466993620718,0.14631416691757373,
ipfw,30,2399.0,2139.96,1.0987447944257895,-0.038132496818246805,
ucla,33,2580.0,2400.768,1.1029541188108605,0.007180313738558477,
citadel,27,2141.0,1990.8479999999997,1.0799287556769992,-0.12143492054776577,
clemson,32,2209.0,2089.6319999999996,1.0989526345879974,0.10887612653159415,
southeastern-louisiana,31,2060.0,2009.28,0.9995869941990619,-0.01062098684984581,
louisiana-state,32,2604.0,2248.704,1.1986538463993834,0.05250318282746863,
fairfield,31,2072.0,2060.64,0.9838968643773323,-0.024629557303932164,
purdue,32,2438.0,2093.6639999999993,1.2122384205311763,0.051256995300524605,
western-kentucky,34,2429.0,2313.5040000000004,1.060628378835025,0.03599424035895507,
washington,34,2374.0,2229.8880000000004,1.0918835050759597,0.10503705509870717,
alabama-am,32,1938.0,2145.768,0.8718934206095299,-0.07583575089895826,
south-florida,31,2217.0,2156.184,1.03098455638135,0.0670291762689456,
alabama-state,29,1903.0,1972.0560000000005,0.9380381940741338,-0.06693048832803965,
iowa-state,34,2633.0,2272.6799999999994,1.1939440916109951,0.0442604044181408,
alcorn-state,27,1629.0,1770.6,0.8867718021543932,-0.09188435708801466,
tulsa,32,2296.0,2190.4559999999997,1.0634536828736165,0.01903458355923321,
arkansas-pine-bluff,31,2024.0,2057.184,0.952501615176468,-0.05661239983755982,
san-diego-state,33,2338.0,2217.6720000000005,1.0644213781028018,0.04490993293616372,
boston-university,32,2291.0,2132.1839999999997,1.0563983335589469,-0.04387471163197089,
northeastern,33,2511.0,2150.0640000000003,1.1520401719336233,0.021767215552601814,
bryant,30,2088.0,2025.1679999999997,1.01093771215223,-0.09802880704307114,
rhode-island,33,2293.0,2223.7439999999997,1.0509933157079607,0.02660735253209484,
cal-state-fullerton,31,2174.0,2151.696,1.010791279152089,0.02348353208538989,
arizona-state,32,2490.0,2297.0640000000003,1.1082916937099934,0.05566564751180663,
california-riverside,30,1891.0,1869.4800000000005,1.0026019246059108,-0.08750565855736854,
oregon-state,31,2275.0,2043.936,1.1336371999119177,0.0011551622448090601,
california-santa-barbara,30,2153.0,1938.2640000000004,1.0791364634998857,-0.0038757444229902756,
wyoming,31,2040.0,2129.016,0.9570601277513199,-0.037744186199994534,
central-arkansas,30,2129.0,2118.4559999999997,0.9911020336827341,-0.07965768429721323,
missouri,32,2150.0,2063.8559999999998,1.0718054372478418,0.03381042346556446,
central-connecticut-state,29,2038.0,2006.9759999999999,0.9908334582061766,-0.07420482680154179,
hartford,32,2384.0,2146.704,1.1030333525553009,-0.044981789234182654,
chattanooga,29,2002.0,1951.5359999999998,1.0229841665908794,-0.05285707280754429,
charlotte,29,1776.0,1845.024,0.9616812437844188,-0.04166290328354831,
chicago-state,30,1796.0,2077.5119999999997,0.876098189118634,-0.15620063246683644,
indiana,32,2289.0,2165.3999999999996,1.0948194102284836,0.061115367715246616,
cleveland-state,29,2129.0,2025.576,1.0318686559776862,-0.05674559529871527,
davidson,32,2240.0,2040.8399999999997,1.1014892966259697,0.04062985801968932,
colgate,33,2492.0,2183.9759999999997,1.128281658932778,0.0012056943216098342,
njit,32,2237.0,2139.0239999999994,1.0327791356516813,0.020626035052779653,
coppin-state,33,2118.0,2318.6639999999998,0.8855844453550524,-0.05127058778883837,
wisconsin,33,2279.0,2104.3679999999995,1.1235961489847284,0.12860488494116534,
cornell,28,1898.0,1895.952,0.999364608691493,-0.011705899672504889,
binghamton,31,1956.0,2005.512,0.9712716215819636,-0.08564602456869479,
delaware,31,2182.0,1992.3119999999997,1.0723746692115912,-0.07749442347223018,
maryland,32,2283.0,2077.824,1.1351040123561655,0.06821521192334012,
delaware-state,29,1774.0,2059.584,0.8294082527641639,-0.10864814576210881,
